N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
4;;TOM. CHERRY LOOSE;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;-€ 7 000;;; -   € ;
3;;TOM. CHERRY PEAR PACKAGE 12*250GR;MK FRESH;GHU;ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
0,5;;CAPSICUM SPICY GREEN (BAG);MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
10;;CAPSICUM PALERMO RED LOOSE (BAG);MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
1;;CAPSICUM PALERMO RED II (BAG);MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
4;;CAPSICUM CORNO WHITE I (BAG);MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
9;;CAPSICUM KAPIA I;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
0,5;;CAPSICUM KAPIA II;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
1;;CAPSICUM CAL. GREEN I;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF019-0026-23/24;;2023.12.26;MAROKKÓ;H098;MK FRESH;64497 A 34 / 1400 07;€ 7 000;2023.12.31;;;; -   € ;
1;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;FRIDAY MORNING;;;;;€ 8,00; € 30,00 ;DG69;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;-€ 2 950;;; -   € ;
1;;SPAR SLO;IDEAL FRUITS;IDEAL FRUITS ;SPAR SLO;FRIDAY MORNING;;;;;€ 8,00; € 30,00 ;DG69;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
6;;SPAR CRO 046;KOPFSALAT;KOPFSALAT;SPAR CRO 046;FRIDAY MORNING;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
3;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;FRIDAY MORNING;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
1;;SPAR CRO;IDEAL FRUITS;IDEAL FRUITS ;SPAR CRO;FRIDAY MORNING;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
1;;SPAR HU BICSKE 082;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 082;SATURDAY NIGHT;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
2;;SPAR HU ÜLLŐ 083;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 083;SATURDAY NIGHT;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
2;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;SATURDAY NIGHT;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;SATURDAY NIGHT;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
8;;TESCO HU W52C;KOPFSALAT;KOPFSALAT;TESCO HU W52C;FRIDAY;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
2;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;WEDNESDAY UP BARCELONA;;;€ 0,59;PZS;€ 10,00; € -   ;HIS090-038/012400605;1;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
1;;CAPSICUM SPICY GREEN I;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
;1;CAPSICUM CAL. GREEN I;KOPFSALAT;GHU;PREMIUMKERT;;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
;1;MANDARIN LOOSE STD 2/3;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.27;BARCELONA;GHU 081;KÓNYA;TBT 651 / WGB 784 ;€ 2 650;2023.12.29;;;; -   € ;
4;;CUCUMBER DUTCH STANDARD FILM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;-€ 4 200;;; -   € ;
3;;CAPSICUM CAL. TRICOLOR 6*500GR IFCO;AGROPONIENTE NATURAL;GHU;ALDI;WEDNESDAY UP ALMERIA;JAVIER;€ 0,92;;PZS;€ 0,00; € -   ;APE030-ACG24/2867;1;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;;;; -   € ;
;1;CUCUMBER DUTCH STD FILM 16PZS;FRANIAL;GHU;ALDI;WEDNESDAY UP ALMERIA; JAVIER ;€ 1,25;;KG;€ 0,00; € -   ;FRA019-A122706;2;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;;;; -   € ;
2;;BIO TOM. PEAR PACKAGE 9*250GR ;ECOINVER BIO;GHU;ALDI;WEDNESDAY UP ALMERIA;;€ 0,77;;PZS;€ 0,00; € -   ;ECO012-EXP23-2006;3;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;;;; -   € ;
10;;MANDARIN 10*900GR;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA; EXAGRO ;€ 1,02;;PZS;€ 0,00; € -   ;FRU040-639/AL24;4;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;;;; -   € ;
10;;MANDARIN 10*900GR;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA; SERRET ;€ 1,02;;PZS;€ 0,00; € -   ;FRU040-639/AL24;4;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;;;; -   € ;
2;;MANDARIN 2,3KG;FRUBALMED;GHU;ALDI;THURSDAY UP VALENCIA; SERRET ;€ 2,40;;CAJA;€ 0,00; € -   ;FRU040-639/AL24;4;2023.12.27;ALMERIA;GHU 082;KÓNYA;SHB 850 / WFT 963;€ 3 800;2023.12.30;;;; -   € ;
11;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT; CANAMAS OLIVA ;;;;;;;;2023.12.28;VALENCIA;LOG051;KÓNYA;SUA 029 / WGK 156;€ 3 100;2023.12.31;-€ 3 700;;; -   € ;
6;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT; COFRUDECA ;;;;;;;;2023.12.28;VALENCIA;LOG051;KÓNYA;SUA 029 / WGK 156;€ 3 100;2023.12.31;;;; -   € ;
7;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT; EXAGRO ;;;;;;;;2023.12.28;VALENCIA;LOG051;KÓNYA;SUA 029 / WGK 156;€ 3 100;2023.12.31;;;; -   € ;
2;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT; CALICHE VALENCIA ;;;;;;;;2023.12.28;VALENCIA;LOG051;KÓNYA;SUA 029 / WGK 156;€ 3 100;2023.12.31;;;; -   € ;
7;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT; CITRICS BITEM ;;;;;;;;2023.12.28;VALENCIA;LOG051;KÓNYA;SUA 029 / WGK 156;€ 3 100;2023.12.31;;;; -   € ;
18;;TESCO HU W01A2;KOPFSALAT;KOPFSALAT;TESCO HU W52A2;SUNDAY ;;;;;;;;;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;-€ 4 200;;; -   € ;
;2;TOM. PEAR STD MM;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;;;; -   € ;
;2;TOM. PEAR STD MMM ;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;;;; -   € ;
6;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;;;; -   € ;
;1;CUCUMBER DUTCH I (PLASTIC);EXPOALMA;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,36;;KG;€ 0,00; € -   ;EXP012-23/24-2013;1;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;;;; -   € ;
;1;CUCUMBER DUTCH I (PLASTIC);EXPOALMA;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,37;;KG;€ 0,00; € -   ;EXP012-23/24-2013;1;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;;;; -   € ;
;1;COURGETTE I (PLASTIC);AGROPONIENTE ;GHU;GHUBU;THURSDAY UP ALMERIA; JAVIER ;€ 1,80;;KG;€ 0,00; € -   ;APE031-FXI24/0000382;2;2023.12.28;ALMERIA;GHU 083;KÓNYA;AE GB 524 / WBG 246;€ 3 800;2023.01.01;;;; -   € ;
4;;SPAR HU BICSKE 084;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 084;MONDAY NIGHT;;;;;;;;;2023.12.28;ALMERIA;LOG052;LIVIU;BH 12 TDV / BH 82 CDL;€ 2 320;2023.12.31;-€ 2 320;;; -   € ;
8;;SPAR HU ÜLLŐ 085;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 085;MONDAY NIGHT;;;;;;;;;2023.12.28;ALMERIA;LOG052;LIVIU;BH 12 TDV / BH 82 CDL;€ 2 320;2023.12.31;;;; -   € ;
4;;TESCO HU W01A3;KOPFSALAT;KOPFSALAT;TESCO HU W52A3;MONDAY;;;;;;;;;2023.12.28;ALMERIA;LOG052;LIVIU;BH 12 TDV / BH 82 CDL;€ 2 320;2023.12.31;;;; -   € ;
;26;LEMON LOOSE 10KG (PLASTIC);ARVEN;GHU;ALDI/GHUBU/GHUSZ;;;;€ 0,60;KG;€ 0,00; € -   ;ARV009-ARV2023000000328;;2023.12.28;TÖRÖKORSZÁG;H103;ARVEN;/50 DN 214;€ 0;2024.01.03;€ 0;;; -   € ;
3;6;CHERY TIM;CHERY TIM;;;;;;;;;;;;2023.12.29;BARCELONA;GHU 084;KÓNYA;AA DD 059 / AA ID 876;€ 2 650;2023.12.31;-€ 2 950;;; -   € ;
17;;TESCO HU W01A;KOPFSALAT;KOPFSALAT;TESCO HU W01A;MONDAY;;;;;;;;;2023.12.29;BARCELONA;GHU 084;KÓNYA;AA DD 059 / AA ID 876;€ 2 650;2023.12.31;;;; -   € ;
0,5;;AVOCADO 14PZS 88#;AXARFRUIT;GHU;GHUBU;FRIDAY UP BARCELONA;;;€ 10,80;CAJA;€ 10,75; € -   ;AXA005-23016533;1;2023.12.29;BARCELONA;GHU 084;KÓNYA;AA DD 059 / AA ID 876;€ 2 650;2023.12.31;;;; -   € ;
0,5;;AVOCADO 16PZS 88#;AXARFRUIT;GHU;GHUBU;FRIDAY UP BARCELONA;;;€ 10,80;CAJA;€ 10,75; € -   ;AXA005-23016533;1;2023.12.29;BARCELONA;GHU 084;KÓNYA;AA DD 059 / AA ID 876;€ 2 650;2023.12.31;;;; -   € ;
;2;LEMON 10*400GR;HISPA ;GHU;SPAR HU;FRIDAY UP BARCELONA;;;€ 0,55;PZS;€ 10,00; € -   ;HIS091-038/012400631;2;2023.12.29;BARCELONA;GHU 084;KÓNYA;AA DD 059 / AA ID 876;€ 2 650;2023.12.31;;;; -   € ;
;1;CHESTNUT;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.29;BARCELONA;GHU 084;KÓNYA;AA DD 059 / AA ID 876;€ 2 650;2023.12.31;;;; -   € ;
3;;SPAR CRO 048;KOPFSALAT;KOPFSALAT;SPAR CRO 048;WEDNESDAY MORNING;;;;;€ 24,00;;DG69;;2023.12.29;ALMERIA;H100;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2024.01.02;-€ 4 200;;; -   € ;
28;;TESCO HU W01B;KOPFSALAT;KOPFSALAT;TESCO HU W01B;WEDNESDAY;;;;;;;;;2023.12.29;ALMERIA;H100;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2024.01.02;;;; -   € ;
;1;GARLIC LOOSE 20KG;GALLARDO;GHU;ALDI;FRIDAY UP JAEN;;€ 2,40;;KG;€ 0,00; € -   ;GAL008-000085;;2023.12.29;ALMERIA;H100;KÓNYA;AA DD 061 / AA ID 878;€ 3 800;2024.01.02;;;; -   € ;
4;;SPAR SLO;IDEAL FRUITS;IDEAL FRUITS ;SPAR SLO;TUESDAY MORNING;;;;;€ 32,00; € 68,00 ;DG69;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;-€ 3 200;;; -   € ;
4;;SPAR CRO 047;KOPFSALAT;KOPFSALAT;SPAR CRO 047;TUESDAY MORNING;;;;;€ 32,00; € 125,09 ;DG69;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
4;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;TUESDAY MORNING;;;;;€ 32,00; € 125,09 ;DG69;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
1;;SPAR CRO;GLOBAL BERRY;GLOBAL BERRY;SPAR CRO;TUESDAY MORNING ;;;;;€ 8,00; € 43,27 ;DG69;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
2;;SPAR CRO;IDEAL FRUITS;IDEAL FRUITS ;SPAR CRO;TUESDAY MORNING;;;;;€ 16,00; € 70,55 ;DG69;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
0,5;;SPAR HU BICSKE;GLOBAL BERRY;GLOBAL BERRY;SPAR HU BICSKE;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
0,5;;SPAR HU ÜLLŐ;GLOBAL BERRY;GLOBAL BERRY;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
1;;SPAR HU ÜLLŐ;IDEAL FRUITS;IDEAL FRUITS ;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
;1;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
2;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
1;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
9;;TESCO HU W01A4;KOPFSALAT;KOPFSALAT;TESCO HU W01A4;SUNDAY ;;;;;;;;;2023.12.29;BARCELONA;LOG053;DERBY;AA AV 904 / XXT 043;€ 3 200;2024.01.01;;;; -   € ;
12;;CAPSICUM CORNO WHITE I (BAG);MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;€ 1,20;;KG;€ 0,00; € -   ;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;-€ 7 000;;; -   € ;
8;;CAPSICUM PALERMO RED LOOSE (BAG);MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;;;; -   € ;
1;;CAPSICUM PALERMO II;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;;;; -   € ;
1;;CAPSICUM KAPIA I;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;;;; -   € ;
4;;TOM. CHERRY PACKAGE 12*250GR;MK FRESH;GHU;ALDI;;;;;;;;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;;;; -   € ;
6;;TOM. CHERRY ROUND LOOSE;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;;;; -   € ;
1;;COURGETTE I;MK FRESH;GHU;GHUBU/GHUSZ/ALDI;;;;;;;;MKF022-0029-23/24;;2023.12.29;MAROKKÓ;H105;MK FRESH;60490 A 34 / R 7038 BCN;€ 7 000;2024.01.04;;;; -   € ;
3;;AUBERGINE II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;-€ 4 200;;; -   € ;
2,5;;CUCUMBER DUTCH II;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
0,3;;COURGETTE II 23#;KOPFSALAT;GHU;GHUBU;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;1;TOM. PEAR STD MM;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;1;TOM. PEAR STD MMM;KOPFSALAT;GHU;GHUBU/GHUSZ;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
1;;CUCUMBER DUTCH STD FILM 16PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
0,5;;CUCUMBER DUTCH STD FILM;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
5;;CUCUMBER DUTCH I FILM 16PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;1;CUCUMBER DUTCH I FILM 12/16PZS;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
2;;CAPSICUM PALERMO RED II;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
4;;CAPSICUM CAL. BICOLOR 6*500GR IFCO;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
3;;TOM. PEAR PACKAGE 10*500GR IFCO;HISPA;GHU;ALDI;SATURDAY UP ALMERIA; DIOSUR ;€ 0,90;;PZS;€ 0,00; € -   ;HIS092-038/012400622;1;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;3;AUBERGINE II;FRANIAL;GHU;ALDI;SATURDAY UP ALMERIA; JAVIER ;€ 0,91;;KG;€ 0,00; € -   ;FRA020-A122813;2;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;1;CUCUMBER DUTCH STD FILM 16PZS;FRANIAL;GHU;ALDI;SATURDAY UP ALMERIA; JAVIER ;€ 1,10;;KG;€ 0,00; € -   ;FRA020-A123005;2;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;1;CUCUMBER DUTCH STD FILM 14PZS;FRANIAL;GHU;ALDI;SATURDAY UP ALMERIA; JAVIER ;€ 1,12;;KG;€ 0,00; € -   ;FRA020-A123005;2;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
;1;COURGETTE I M (PLASTIC);AGROPONIENTE ;GHU;GHUBU;SATURDAY UP ALMERIA; JAVIER ;€ 1,80;;KG;€ 0,00; € -   ;APE032-FXI24/0000386;3;2023.12.30;ALMERIA;GHU 085;KÓNYA;AA DD 062 / AA ID 873;€ 3 800;2024.01.02;;;; -   € ;
3;;SPAR HU BICSKE 086;KOPFSALAT;KOPFSALAT;SPAR HU BICSKE 086;WEDNESDAY NIGHT;;;;;;;;;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;-€ 4 200;;; -   € ;
7;;SPAR HU ÜLLŐ 087;KOPFSALAT;KOPFSALAT;SPAR HU ÜLLŐ 087;WEDNESDAY NIGHT;;;;;;;;;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
10;;TESCO HU W01B2;KOPFSALAT;KOPFSALAT;TESCO HU W01B2;WEDNESDAY;;;;;;;;;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
3;;AUBERGINE II M;AGROPONIENTE NATURAL;GHU;ALDI;SATURDAY UP ALMERIA; JAVIER ;€ 1,05;;KG;€ 0,00; € -   ;APE033-ACT24/7786;;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
;1;CUCUMBER DUTCH I (PLASTIC);EXPOALMA;GHU;GHUBU/VEGS;SATURDAY UP ALMERIA; JAVIER ;€ 1,36;;;;;EXP013-;1;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
;0,5;TOMATO LONGLIFE I MM 79#;CASI ;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA; JAVIER ;€ 1,63;;KG;€ 0,00; € -   ;CAS022-AA24/11906;2;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
;0,5;TOMATO LONGLIFE I M 71#;CASI;GHU;GHUBU/GHUSZ;SATURDAY UP ALMERIA;JAVIER;€ 2,12;;KG;€ 0,00; € -   ;CAS022-AA24/11906;2;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
6;;TOM. PEAR PACKAGE 10*500GR IFCO;HISPA;GHU;ALDI;SATURDAY UP ALMERIA;ECOPARK;€ 0,90;;PZS;€ 0,00; € -   ;HIS093-038/012400623;3;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
1;;CUCUMBER DUTCH I FILM;HISPA;GHU;ALDI;SATURDAY UP ALMERIA;EJIDOMAR;€ 1,48;;KG;€ 0,00; € -   ;HIS093-038/012400640;3;2023.12.30;ALMERIA;H102;KÓNYA;AA DD 061 / AA ID 872;€ 3 800;2024.01.02;;;; -   € ;
10;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT; JOYEN ;;;;;;;;2023.12.30;VALENCIA;LOG054;KÓNYA;SOM 233 / WGL 668;€ 3 100;2024.01.03;-€ 3 400;;; -   € ;
