N° Euro Palets;N° Normal Palets;Products;Reference;Customer;Destination;Comment;Gross weight (kg);Price (EUR);Price BCN (EUR);Unit;Reloading/plt;Transport BCN/plt;Albarán N°;Car n.;Loading date;Loading place;Order number;Transport company;Plate number;Transport price;Arrival date;Transport cost;Invoice amount;Payment date;Open invoices;Paid invoices
;3;PEACH LOOSE (KONTAINER) 12#;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASBAD ;€ 0,60;;KG;€ 0,00; € -   ;FRU168-1223/AL23;;2023.08.10;LERIDA;H225;KÓNYA;TBT 651 / WGB 784;€ 2 650;2023.08.13;;;;;
17;;PARAGUAYOU LOOSE B 5KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;€ 0,80;;KG;€ 0,00; € -   ;FRU168-1223/AL23;;2023.08.10;LERIDA;H225;KÓNYA;TBT 651 / WGB 784;€ 2 650;2023.08.13;;;;;
3;;PARAGUAYOU LOOSE B 5KG;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; SERVETO ;€ 0,81;;KG;€ 0,00; € -   ;FRU168-1223/AL23;;2023.08.10;LERIDA;H225;KÓNYA;TBT 651 / WGB 784;€ 2 650;2023.08.13;;;;;
3;;APRICOT LOOSE A;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;€ 1,25;;KG;€ 0,00; € -   ;FRU168-1223/AL23;;2023.08.10;LERIDA;H225;KÓNYA;TBT 651 / WGB 784;€ 2 650;2023.08.13;;;;;
1;;APRICOT LOOSE B;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;€ 1,05;;KG;€ 0,00; € -   ;FRU168-1223/AL23;;2023.08.10;LERIDA;H225;KÓNYA;TBT 651 / WGB 784;€ 2 650;2023.08.13;;;;;
13;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;€ 130,00;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;-€ 2 950;;;;
4;;PEAR;FRUBALMED;GHU;ALDI;THURSDAY UP LERIDA; CASAS ;;;;€ 40,00;;FRU169-;1;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
1;;LEMON 10*400GR;HISPA;GHU;SPAR HU;FRIDAY UP BARCELONA;;;€ 0,54;PZS;€ 10,00; € -   ;HIS212-038/012302477;2;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
2;;BIO CUCUMBER DUTCH I FILM 12PZS IFCO;ECOINVER BIO;GHU;ALDI;FRIDAY UP BARCELONA;;;€ 6,42;CAJA;€ 23,00; € -   ;ECO059-EXP22-5171;3;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
;6;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
;1;APRICOT LOOSE;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
;1;APRICOT LOOSE STD AA;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
;;BEAN 1#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
;1;PEACH RED 1 LAYER 24PZS (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
;1;PEACH RED LOOSE A/B (PLASTIC);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.10;LERIDA;GHU 301;DERBY;AA AW 230 / WBX 046;€ 2 700;2023.08.13;;;;;
1;;SPAR CRO 146;KOPFSALAT;KOPFSALAT;SPAR CRO 146;MONDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;-€ 2 950;;;;
2,5;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;;;;;
3,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;;;;;
0,5;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;;;;;
0,5;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;;;;;
15;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;;;;;
10;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.10;LERIDA;LOG202;KÓNYA;AA DD 056 / AA ID 869;€ 2 650;2023.08.14;;;;;
2;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;TURDA;2*52# / RO1(337) / LOT-3302 / GHU-05;;;;PZS;;;;;2023.08.12;FELSŐPAKONY;EX044;LIVIU;BH 16 TDV / BH 58 CDL;€ 0;2023.08.12;€ 0;;;;
2;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;PLOIESTI;2*52# / RO1(338) / LOT-3303 / GHU-05;;;;PZS;;;;;2023.08.12;FELSŐPAKONY;EX044;LIVIU;BH 16 TDV / BH 58 CDL;€ 0;2023.08.12;;;;;
12;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3207;;;;;;;;;2023.08.12;FELSŐPAKONY;EX042;FER TRANS;SWR 501 / WFA 692;€ 500;2023.08.13;-€ 500;;;;
7;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3207;;;;;;;;;2023.08.12;FELSŐPAKONY;EX042;FER TRANS;SWR 501 / WFA 692;€ 500;2023.08.13;;;;;
12;;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;TUESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.11;LERIDA;LOG203;KÓNYA;AA DD 054 / WEW 305;€ 2 650;2023.08.15;-€ 2 950;;;;
1;;SPAR SLO;CASAS ROYES;CASAS ROYES;SPAR SLO;WEDNESDAY MORNING;;;;;€ 8,00; € -   ;DG69;;2023.08.11;LERIDA;LOG203;KÓNYA;AA DD 054 / WEW 305;€ 2 650;2023.08.15;;;;;
20;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.11;LERIDA;LOG203;KÓNYA;AA DD 054 / WEW 305;€ 2 650;2023.08.15;;;;;
5;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.12;LERIDA;H226;KÓNYA;AA DD 055 / WFT 962;€ 2 650;2023.08.15;-€ 2 950;;;;
;2;NECTARIN LOOSE (KONTAINER);FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASBAD ;;€ 0,70;KG;;;FRU170-1229/AL2;;2023.08.12;LERIDA;H226;KÓNYA;AA DD 055 / WFT 962;€ 2 650;2023.08.15;;;;;
20;;PEAR LOOSE 12KG;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;;€ 1,00;KG;;;FRU170-1229/AL2;;2023.08.12;LERIDA;H226;KÓNYA;AA DD 055 / WFT 962;€ 2 650;2023.08.15;;;;;
2;;APRICOT LOOSE A;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;;€ 1,25;KG;;;FRU170-1229/AL2;;2023.08.12;LERIDA;H226;KÓNYA;AA DD 055 / WFT 962;€ 2 650;2023.08.15;;;;;
1;;APRICOT LOOSE B;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;;€ 1,05;KG;;;FRU170-1229/AL2;;2023.08.12;LERIDA;H226;KÓNYA;AA DD 055 / WFT 962;€ 2 650;2023.08.15;;;;;
2;;SPAR SLO 025;KOPFSALAT;KOPFSALAT;SPAR SLO 025;WEDNESDAY MORNING;;;;;€ 16,00; € 28,50 ;DG69;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;-€ 2 950;;;;
5;;SPAR SLO;GLOBAL BERRY;GLOBAL BERRY;SPAR SLO;WEDNESDAY MORNING;;;;;€ 40,00; € 71,50 ;DG69;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
2;;SPAR CRO 147;KOPFSALAT;KOPFSALAT;SPAR CRO 147;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
2;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
5;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
3;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
11;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
3;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;MONDAY UP BARCELONA;;;€ 0,61;PZS;€ 10,00; € -   ;HIS213-038/012302489;;2023.08.12;LERIDA;H227;KÓNYA;AA DD 053 / AA ID 874;€ 2 650;2023.08.16;;;;;
7;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3207;;;;;;;;;2023.08.13;FELSŐPAKONY;EX048;FER TRANS;SWR 503 / WFN 773;€ 0;2023.08.14;€ 0;;;;
4;;CAPSICUM PALERMO 12*400;GHU;TXEUQIA;CSEH;;;;;;;;;;2023.08.13;FELSŐPAKONY;EX046;GAVA;RYX852;€ 500;2023.08.14;-€ 500;;;;
2;;CAPSICUM PALERMO;GAVA POLSKA;GHU;;;;€ 1,58;;;;;;;2023.08.14;LENGYELORSZÁG;H228;0;EW IS A16/WND 85H1 ;€ 0;2023.08.15;€ 0;;;;
5;;LIVIU;KOPFSALAT;KOPFSALAT;LIVIU;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;-€ 2 850;;;;
1;;CELERY 6*500GR IFCO;HISPA;GHU;ALDI;MONDAY UP BARCELONA;;;€ 0,61;PZS;€ 10,00;;HIS214-038/012302489;1;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
1;;LEMON 10*400GR;HISPA;GHU;SPAR HU;MONDAY UP BARCELONA;;;€ 0,58;PZS;€ 10,00;;HIS214-038/012302489;1;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;2;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;;CAPSICUM PADRON 4#;KOPFSALAT;GHU;PADRON;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;5;PEACH YELLOW LOOSE 5KG (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;2;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;4;APPRICOT LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;2;LEMON LOOSE 10KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;1;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
;2;PEAR LIMONERA LOOSE (WOOD);KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.14;BARCELONA;GHU 302;KÓNYA;AA JQ 944 / AA ID 873;€ 2 650;2023.08.16;;;;;
10;;CAPSICUM KAPIA 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3303;;;;;;;;;2023.08.15;FELSŐPAKONY;EX043;FER TRANS;NSC 874 / WAZ 668 ;€ 500;2023.08.16;-€ 500;;;;
8;;CAPSICUM CORNO WHITE I 10*500GR;GHU;VILLAFRUT;BÉCS;LOT-3303;;;;;;;;;2023.08.15;FELSŐPAKONY;EX043;FER TRANS;NSC 874 / WAZ 668 ;€ 500;2023.08.16;;;;;
4;;CAPSICUM PALERMO 12*400;GHU;TXEUQIA;CSEH;;;;;;;;;;2023.08.15;FELSŐPAKONY;EX047;GAVA;RYX852;€ 500;2023.08.16;-€ 500;;;;
1;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;TURDA;1*52# / RO1(339) / LOT-3305 / GHU-05;;;;PZS;;;;;2023.08.16;FELSŐPAKONY;EX045;LIVIU;BH 62 PAP / BH 81 PAP;€ 0;2023.08.16;€ 0;;;;
2;;CAPSICUM KAPIA 12*400;GHU;KOPFSALAT;PLOIESTI;2*52# / RO1(340) / LOT-3306 / GHU-05;;;;PZS;;;;;2023.08.16;FELSŐPAKONY;EX045;LIVIU;BH 62 PAP / BH 81 PAP;€ 0;2023.08.16;;;;;
4;;CAPSICUM CAL. RED 5KG;GHU;TXEUQIA;CSEH;;;;;;;;;;2023.08.16;FELSŐPAKONY;EX049;GAVA;RYX852;€ 500;2023.08.17;-€ 500;;;;
6;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;SUNDAY NIGHT;;;;;;;;;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;-€ 2 950;;;;
7;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;SUNDAY NIGHT;;;;;;;;;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
7;;PEAR LOOSE 12KG;FRUBALMED;GHU;ALDI;WEDNESDAY UP LERIDA; CASAS ;€ 1,00;;KG;€ 0,00; € -   ;FRU171-1239/AL2;1;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
2;;APPRICOT LOOSE A 5KG;FRUBALMED;GHU;ALDI;WEDNESDAY UP LERIDA; CASAS ;€ 1,25;;KG;€ 0,00; € -   ;FRU171-1239/AL2;1;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
1;;APPRICOT LOOSE B 5KG;FRUBALMED;GHU;ALDI;WEDNESDAY UP LERIDA; CASAS ;€ 1,05;;KG;€ 0,00; € -   ;FRU171-1239/AL2;1;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
4;;PARAGUAYO LOOSE;FRUBALMED ;GHU;ALDI;WEDNESDAY UP LERIDA; SERVETO  ;€ 1,00;;KG;€ 0,00; € -   ;FRU171-1239/AL2;1;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
;1;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
;2;LEMON LOOSE;AZAFAMA;GHU;ALDI;WEDNESDAY UP BARCELONA;;;€ 1,25;KG;€ 0,00; € -   ;AZA006-FT15/1383;2;2023.08.16;LERIDA;GHU 303;KÓNYA;AA DD 060 / WEW 304;€ 2 650;2023.08.18;;;;;
2;;SPAR SLO 026;KOPFSALAT;KOPFSALAT;SPAR SLO 026;FRIDAY MORNING;;;;;€ 16,00; € 40,00 ;DG69;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;-€ 2 950;;;;
1;;SPAR SLO;FRUBALMED;FRUBALMED;SPAR SLO;FRIDAY MORNING;;;;;€ 8,00; € 20,00 ;DG69;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
2;;SPAR CRO 148;KOPFSALAT;KOPFSALAT;SPAR CRO 148;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
2;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;FRIDAY MORNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
1;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;FRIDAY NIGHT;;;;;;;;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;FRIDAY NIGHT;;;;;;;;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
8;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;FRIDAY NIGHT;;;;;;;;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
10;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;FRIDAY NIGHT;;;;;;;;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
1;;PEAR LOOSE 12KG;FRUBALMED;GHU;ALDI;WEDNESDAY LERIDA; CASAS ;€ 1,00;;KG;€ 0,00; € -   ;FRU172-1240/AL23;1;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
;1;PARAGUAYO LOOSE 5KG;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
;2;NECTARIN YELLOW  LOOSE ;KOPFSALAT;GHU;ALDI;;;;;;;;;;2023.08.16;LERIDA;GHU 304;KÓNYA;AADD 051 / WGB 782;€ 2 650;2023.08.18;;;;;
15;;SPAR CRO ;CASAS ROYES;CASAS ROYES;SPAR CRO ;MONDAY MORNNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.17;LERIDA;LOG204;KÓNYA;SOS 122 / WBW 297;€ 2 650;2023.08.20;-€ 2 950;;;;
2;;SPAR CRO 149;KOPFSALAT;KOPFSALAT;SPAR CRO 149;MONDAY MORNNING;;;;;€ 0,00; € -   ;SPAR;;2023.08.17;LERIDA;LOG204;KÓNYA;SOS 122 / WBW 297;€ 2 650;2023.08.20;;;;;
16;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.17;LERIDA;LOG204;KÓNYA;SOS 122 / WBW 297;€ 2 650;2023.08.20;;;;;
2;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;-€ 2 950;;;;
2;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
3;;SPAR HU BICSKE;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;MONDAY NIGHT; SERVETO ;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
4;;SPAR HU ÜLLŐ;FRUBALMED;FRUBALMED;SPAR HU ÜLLŐ;MONDAY NIGHT; SERVETO ;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
3;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
;;#5 PADRON CAPSICUM 2,5KG;KOPFSALAT ;GAVA;PADRON;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
;;#5 PADRON CAPSICUM 3KG;KOPFSALAT ;GAVA;PADRON;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
;2;PEACH RED LOOSE;KOPFSALAT ;GAVA;ALDI;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
;2;NECTARIN YELLOW 1 LAYER (WOOD);KOPFSALAT ;GAVA;ALDI;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
;1;NECTARIN YELLOW LOOSE (WOOD);KOPFSALAT ;GAVA;ALDI;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
2;;LEMON LOOSE 9KG;KOPFSALAT ;GAVA;ALDI;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
10;1;LIVIU;;;;;;;;;;;;;2023.08.17;LERIDA;GHU 305;KÓNYA;SHB 850 / WFT 964;€ 2 650;2023.08.20;;;;;
3;;SPAR HU BICSKE ;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE ;MONDAY NIGHT;;;;;;;;;2023.08.17;LERIDA;H229;KÓNYA;TBT 657 / WEW 302;€ 2 650;2023.08.19;-€ 2 950;;;;
22;;SPAR HU ÜLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLŐ;MONDAY NIGHT;;;;;;;;;2023.08.17;LERIDA;H229;KÓNYA;TBT 657 / WEW 302;€ 2 650;2023.08.19;;;;;
5;;PEAR LOOSE 12KG;FRUBALMED;GHU;ALDI ;THURSDAY UP IN LERIDA; CASAS ;€ 1,00;;KG;€ 0,00; € -   ;FRU123-1241/AL23;;2023.08.17;LERIDA;H229;KÓNYA;TBT 657 / WEW 302;€ 2 650;2023.08.19;;;;;
1;;APPRICOT LOOSE B 5KG;FRUBALMED;GHU;ALDI ;THURSDAY UP IN LERIDA; CASAS ;€ 1,05;;KG;€ 0,00; € -   ;FRU123-1241/AL23;;2023.08.17;LERIDA;H229;KÓNYA;TBT 657 / WEW 302;€ 2 650;2023.08.19;;;;;
2;;APPRICOT LOOSE A 5KG;FRUBALMED;GHU;ALDI ;THURSDAY UP IN LERIDA; CASAS ;€ 1,25;;KG;€ 0,00; € -   ;FRU123-1241/AL23;;2023.08.17;LERIDA;H229;KÓNYA;TBT 657 / WEW 302;€ 2 650;2023.08.19;;;;;
17;;SPAR CRO;CASAS ROYES;CASAS ROYES;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR ;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;-€ 2 950;;;;
3;;SPAR CRO;FRUBALMED;FRUBALMED;SPAR CRO;WEDNESDAY MORNING;;;;;€ 0,00; € -   ;SPAR ;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;;;;;
0,5;;SPAR HU BICSKE;CASAS ROYES;CASAS ROYES;SPAR HU BICSKE;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;;;;;
0,5;;SPAR HU ÜLLŐ;CASAS ROYES;CASAS ROYES;SPAR HU ÜLLŐ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;;;;;
4;;SPAR HU BICSKE ;FRUBALMED;FRUBALMED;SPAR HU BICSKE ;WEDNESDAY NIGHT;;;;;;;;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;;;;;
4;;PARAGUAYO LOOSE B;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 0,80;;KG;€ 0,00; € -   ;FRU125-1248/AL23;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;;;;;
2;;APPRICOT LOOSE B;FRUBALMED;GHU;ALDI;SATURDAY UP LERIDA; CASAS ;€ 1,05;;KG;€ 0,00; € -   ;FRU125-1248/AL23;;2023.08.19;LERIDA;H230;KÓNYA;SHB 849 / AA ID 872 ;€ 2 650;2023.08.23;;;;;
